firstseen	lastseen	srcip	dstip	proto	sport	dport	pkts	bytes
2013-04-03 01:49:23	2013-04-03 01:49:23	10.13.77.49	172.20.0.6	6	1152	80	5	448
2013-04-03 02:12:57	2013-04-03 02:12:57	10.13.77.49	172.20.0.6	6	5900	80	5	448
2013-04-03 02:13:44	2013-04-03 02:13:44	10.13.77.49	172.10.0.9	6	6079	80	5	448
2013-04-03 02:16:44	2013-04-03 02:16:44	10.13.77.49	172.10.0.7	6	6688	80	5	448
2013-04-03 02:20:12	2013-04-03 02:20:12	10.13.77.49	172.20.0.6	6	7311	80	5	448
2013-04-03 02:21:46	2013-04-03 02:21:46	10.13.77.49	172.20.0.6	6	7725	80	5	448
2013-04-03 02:27:00	2013-04-03 02:27:00	10.13.77.49	172.20.0.6	6	8938	80	5	448
2013-04-03 02:27:50	2013-04-03 02:27:50	10.13.77.49	172.20.0.6	6	9114	80	5	448
2013-04-03 02:30:21	2013-04-03 02:30:21	10.13.77.49	172.20.0.6	6	9517	80	5	448
2013-04-03 02:34:04	2013-04-03 02:34:04	10.13.77.49	172.10.0.7	6	10362	80	5	448
2013-04-03 02:36:09	2013-04-03 02:36:09	10.13.77.49	172.10.0.9	6	10743	80	5	448
2013-04-03 02:50:32	2013-04-03 02:50:32	10.13.77.49	172.10.0.7	6	13736	80	5	448
2013-04-03 02:58:42	2013-04-03 02:58:42	10.13.77.49	172.10.0.7	6	15509	80	5	448
2013-04-03 03:18:57	2013-04-03 03:18:57	10.13.77.49	172.20.0.6	6	19237	80	5	448
2013-04-03 03:25:49	2013-04-03 03:25:49	10.13.77.49	172.20.0.6	6	20746	80	5	448
2013-04-03 03:27:58	2013-04-03 03:27:58	10.13.77.49	172.10.0.9	6	21097	80	5	448
2013-04-03 03:29:44	2013-04-03 03:29:44	10.13.77.49	172.20.0.6	6	21443	80	5	448
2013-04-03 03:32:14	2013-04-03 03:32:14	10.13.77.49	172.10.0.7	6	22000	80	5	448
2013-04-03 03:34:52	2013-04-03 03:34:52	10.13.77.49	172.10.0.7	6	22506	80	5	448
2013-04-03 03:38:09	2013-04-03 03:38:09	10.13.77.49	172.20.0.6	6	23130	80	5	448
2013-04-03 03:48:58	2013-04-03 03:48:58	10.13.77.49	172.10.0.9	6	25137	80	5	448
2013-04-03 03:55:19	2013-04-03 03:55:19	10.13.77.49	172.10.0.7	6	26461	80	5	448
2013-04-03 03:56:43	2013-04-03 03:56:43	10.13.77.49	172.10.0.7	6	26681	80	5	448
2013-04-03 04:01:28	2013-04-03 04:01:28	10.13.77.49	172.20.0.6	6	27750	80	5	448
2013-04-03 04:02:48	2013-04-03 04:02:48	10.13.77.49	172.10.0.9	6	27976	80	5	448
2013-04-03 04:03:28	2013-04-03 04:03:28	10.13.77.49	172.10.0.9	6	28092	80	5	448
2013-04-03 04:06:12	2013-04-03 04:06:12	10.13.77.49	172.20.0.6	6	28739	80	5	448
2013-04-03 04:16:42	2013-04-03 04:16:42	10.13.77.49	172.10.0.9	6	31068	80	5	448
2013-04-03 04:34:01	2013-04-03 04:34:01	10.13.77.49	172.10.0.7	6	34855	80	5	448
2013-04-03 04:34:47	2013-04-03 04:34:47	10.13.77.49	172.10.0.7	6	34968	80	5	448
2013-04-03 04:37:48	2013-04-03 04:37:48	10.13.77.49	172.20.0.6	6	35491	80	5	448
2013-04-03 04:38:34	2013-04-03 04:38:34	10.13.77.49	172.20.0.6	6	35712	80	5	448
2013-04-03 04:42:17	2013-04-03 04:42:17	10.13.77.49	172.10.0.7	6	36633	80	5	448
2013-04-03 04:45:38	2013-04-03 04:45:38	10.13.77.49	172.20.0.6	6	37424	80	5	448
2013-04-03 04:48:41	2013-04-03 04:48:41	10.13.77.49	172.10.0.7	6	38127	80	5	448
2013-04-03 04:49:24	2013-04-03 04:49:24	10.13.77.49	172.10.0.7	6	38252	80	5	448
2013-04-03 04:50:55	2013-04-03 04:50:55	10.13.77.49	172.20.0.6	6	38607	80	5	448
2013-04-03 05:09:23	2013-04-03 05:09:23	10.13.77.49	172.10.0.7	6	42464	80	5	448
2013-04-03 05:32:18	2013-04-03 05:32:18	10.13.77.49	172.10.0.7	6	46922	80	5	448
2013-04-03 05:46:15	2013-04-03 05:46:15	10.13.77.49	172.20.0.6	6	49739	80	5	448
2013-04-03 06:04:34	2013-04-03 06:04:34	10.13.77.49	172.10.0.9	6	53691	80	5	448
2013-04-03 06:05:28	2013-04-03 06:05:28	10.13.77.49	172.10.0.9	6	53818	80	5	448
2013-04-03 06:50:50	2013-04-03 06:50:50	10.13.77.49	172.20.0.6	6	1747	80	5	448
2013-04-03 06:51:07	2013-04-03 06:51:07	10.13.77.49	172.10.0.9	6	1898	80	5	448
2013-04-03 06:51:31	2013-04-03 06:51:31	10.13.77.49	172.10.0.7	6	2099	80	5	448
2013-04-03 06:51:48	2013-04-03 06:51:48	10.13.77.49	172.10.0.7	6	2142	80	5	448
2013-04-03 06:54:24	2013-04-03 06:54:24	10.13.77.49	172.20.0.6	6	2972	80	5	448
2013-04-03 06:55:32	2013-04-03 06:55:32	10.13.77.49	172.10.0.7	6	3200	80	5	448
2013-04-03 06:55:59	2013-04-03 06:55:59	10.13.77.49	172.20.0.6	6	3368	80	5	448
2013-04-03 07:12:32	2013-04-03 07:12:32	10.13.77.49	172.10.0.9	6	9787	80	5	448
2013-04-03 07:27:03	2013-04-03 07:27:03	10.13.77.49	172.10.0.7	6	15286	80	5	448
2013-04-03 07:31:10	2013-04-03 07:31:10	10.13.77.49	172.20.0.6	6	16793	80	5	448
2013-04-03 07:31:34	2013-04-03 07:31:34	10.13.77.49	172.10.0.7	6	16956	80	5	448
2013-04-03 07:32:33	2013-04-03 07:32:33	10.13.77.49	172.20.0.6	6	17339	80	5	448
2013-04-03 07:34:19	2013-04-03 07:34:19	10.13.77.49	172.10.0.9	6	17979	80	5	448
2013-04-03 08:06:27	2013-04-03 08:06:27	10.13.77.49	172.20.0.6	6	29136	80	5	448
2013-04-03 08:28:26	2013-04-03 08:28:26	10.13.77.49	172.20.0.6	6	37275	80	5	448
2013-04-03 08:32:44	2013-04-03 08:32:44	10.13.77.49	172.20.0.6	6	38834	80	5	448
2013-04-03 08:34:57	2013-04-03 08:34:57	10.13.77.49	172.10.0.7	6	39516	80	5	448
2013-04-03 08:43:39	2013-04-03 08:43:39	10.13.77.49	172.10.0.9	6	42209	80	5	448
2013-04-03 08:46:51	2013-04-03 08:46:51	10.13.77.49	172.20.0.6	6	43484	80	5	448
2013-04-03 08:49:11	2013-04-03 08:49:11	10.13.77.49	172.10.0.7	6	44384	80	5	448
2013-04-03 08:55:19	2013-04-03 08:55:19	10.13.77.49	172.10.0.7	6	46669	80	5	448
2013-04-03 08:55:55	2013-04-03 08:55:55	10.13.77.49	172.10.0.9	6	46901	80	5	448
2013-04-03 08:58:59	2013-04-03 08:58:59	10.13.77.49	172.10.0.7	6	47840	80	5	448
2013-04-03 09:00:52	2013-04-03 09:00:52	10.13.77.49	172.10.0.9	6	48340	80	5	448
2013-04-03 09:01:32	2013-04-03 09:01:32	10.13.77.49	172.20.0.6	6	48547	80	5	448
2013-04-03 09:20:37	2013-04-03 09:20:37	10.13.77.49	172.10.0.9	6	54251	80	5	448
2013-04-03 09:25:07	2013-04-03 09:25:07	10.13.77.49	172.10.0.7	6	55655	80	5	448
2013-04-03 09:29:25	2013-04-03 09:29:25	10.13.77.49	172.10.0.7	6	56812	80	5	448
2013-04-03 09:29:53	2013-04-03 09:29:53	10.13.77.49	172.10.0.7	6	56951	80	5	448
2013-04-03 09:44:37	2013-04-03 09:44:37	10.13.77.49	172.20.0.6	6	59864	80	6	510
2013-04-03 09:45:08	2013-04-03 09:45:08	10.13.77.49	172.10.0.7	6	60023	80	5	448
2013-04-03 09:46:33	2013-04-03 09:46:33	10.13.77.49	172.10.0.9	6	60349	80	5	448
2013-04-03 09:46:46	2013-04-03 09:46:46	10.13.77.49	172.10.0.9	6	60395	80	5	448
2013-04-03 09:48:30	2013-04-03 09:48:30	10.13.77.49	172.10.0.9	6	60823	80	6	510
2013-04-03 09:57:36	2013-04-03 09:57:36	10.13.77.49	172.20.0.6	6	65225	80	5	448
2013-04-03 09:58:29	2013-04-03 09:58:29	10.13.77.49	172.10.0.7	6	1025	80	5	448
2013-04-03 10:01:45	2013-04-03 10:01:45	10.13.77.49	172.10.0.9	6	2047	80	5	448
2013-04-03 10:03:11	2013-04-03 10:03:11	10.13.77.49	172.10.0.9	6	2449	80	5	448
2013-04-03 10:03:42	2013-04-03 10:03:42	10.13.77.49	172.10.0.7	6	2605	80	5	448
2013-04-03 10:04:17	2013-04-03 10:04:17	10.13.77.49	172.10.0.9	6	2731	80	5	448
2013-04-03 10:05:44	2013-04-03 10:05:44	10.13.77.49	172.10.0.7	6	3002	80	5	448
2013-04-03 10:06:31	2013-04-03 10:06:31	10.13.77.49	172.10.0.7	6	3103	80	7	572
2013-04-03 10:06:52	2013-04-03 10:06:52	10.13.77.49	172.20.0.6	6	3209	80	6	510
2013-04-03 10:07:56	2013-04-03 10:07:56	10.13.77.49	172.10.0.9	6	3516	80	5	448
2013-04-03 10:20:52	2013-04-03 10:20:52	10.13.77.49	172.10.0.7	6	6561	80	5	448
2013-04-03 10:28:49	2013-04-03 10:28:49	10.13.77.49	172.10.0.9	6	8284	80	5	448
2013-04-03 10:30:28	2013-04-03 10:30:28	10.13.77.49	172.20.0.6	6	8620	80	4	394
2013-04-03 10:34:18	2013-04-03 10:34:18	10.13.77.49	172.20.0.6	6	9433	80	5	448
2013-04-03 10:34:49	2013-04-03 10:34:49	10.13.77.49	172.20.0.6	6	9558	80	5	448
2013-04-03 10:38:59	2013-04-03 10:38:59	10.13.77.49	172.10.0.7	6	10586	80	5	448
2013-04-03 10:41:31	2013-04-03 10:41:31	10.13.77.49	172.10.0.7	6	10984	80	5	448
2013-04-03 10:44:03	2013-04-03 10:44:03	10.13.77.49	172.10.0.7	6	11566	80	5	448
2013-04-03 10:46:09	2013-04-03 10:46:09	10.13.77.49	172.10.0.9	6	11922	80	5	448
2013-04-03 10:47:34	2013-04-03 10:47:34	10.13.77.49	172.20.0.6	6	12341	80	5	448
2013-04-03 10:49:52	2013-04-03 10:49:52	10.13.77.49	172.10.0.9	6	12789	80	5	448
2013-04-03 10:53:37	2013-04-03 10:53:37	10.13.77.49	172.10.0.7	6	13581	80	5	448
2013-04-03 11:13:39	2013-04-03 11:13:39	10.13.77.49	172.20.0.6	6	18163	80	5	448
2013-04-03 11:27:08	2013-04-03 11:27:08	10.13.77.49	172.20.0.6	6	21656	80	5	448
2013-04-03 11:34:25	2013-04-03 11:34:25	10.13.77.49	172.10.0.9	6	23424	80	5	448
2013-04-03 11:55:21	2013-04-03 11:55:21	10.13.77.49	172.10.0.9	6	28095	80	5	448
2013-04-03 12:02:08	2013-04-03 12:02:08	10.13.77.49	172.10.0.9	6	29266	80	5	448
2013-04-03 12:06:28	2013-04-03 12:06:28	10.13.77.49	172.10.0.9	6	30161	80	5	448
2013-04-03 12:08:10	2013-04-03 12:08:10	10.13.77.49	172.10.0.9	6	30371	80	5	448
2013-04-03 12:09:58	2013-04-03 12:09:58	10.13.77.49	172.10.0.9	6	30760	80	5	448
2013-04-03 12:12:53	2013-04-03 12:12:53	10.13.77.49	172.10.0.7	6	31295	80	5	448
2013-04-03 12:13:17	2013-04-03 12:13:17	10.13.77.49	172.10.0.7	6	31366	80	5	448
2013-04-03 12:16:05	2013-04-03 12:16:05	10.13.77.49	172.20.0.6	6	31851	80	5	448
2013-04-03 12:24:35	2013-04-03 12:24:35	10.13.77.49	172.10.0.9	6	33455	80	4	394
2013-04-03 12:25:05	2013-04-03 12:25:05	10.13.77.49	172.10.0.7	6	33531	80	5	448
2013-04-03 12:26:17	2013-04-03 12:26:17	10.13.77.49	172.20.0.6	6	33828	80	5	448
2013-04-03 12:28:28	2013-04-03 12:28:28	10.13.77.49	172.20.0.6	6	34184	80	5	448
2013-04-03 12:29:01	2013-04-03 12:29:01	10.13.77.49	172.10.0.7	6	34261	80	5	448
2013-04-03 12:33:56	2013-04-03 12:33:56	10.13.77.49	172.10.0.7	6	35025	80	5	448
2013-04-03 12:37:14	2013-04-03 12:37:14	10.13.77.49	172.20.0.6	6	35537	80	5	448
2013-04-03 12:40:13	2013-04-03 12:40:13	10.13.77.49	172.20.0.6	6	36175	80	5	448
2013-04-03 12:45:36	2013-04-03 12:45:36	10.13.77.49	172.10.0.9	6	37190	80	5	448
2013-04-03 12:46:14	2013-04-03 12:46:14	10.13.77.49	172.10.0.9	6	37324	80	5	448
2013-04-03 12:56:04	2013-04-03 12:56:04	10.13.77.49	172.10.0.9	6	38831	80	5	448
2013-04-03 12:58:57	2013-04-03 12:58:57	10.13.77.49	172.20.0.6	6	39373	80	5	448
2013-04-03 13:19:25	2013-04-03 13:19:25	10.13.77.49	172.10.0.7	6	43715	80	5	448
2013-04-03 13:22:23	2013-04-03 13:22:23	10.13.77.49	172.20.0.6	6	44171	80	5	448
2013-04-03 13:23:29	2013-04-03 13:23:29	10.13.77.49	172.10.0.9	6	44324	80	5	448
2013-04-03 13:24:38	2013-04-03 13:24:38	10.13.77.49	172.10.0.9	6	44527	80	5	448
2013-04-03 13:31:10	2013-04-03 13:31:10	10.13.77.49	172.20.0.6	6	45531	80	5	448
2013-04-03 13:32:45	2013-04-03 13:32:45	10.13.77.49	172.20.0.6	6	45811	80	5	448
2013-04-03 13:36:05	2013-04-03 13:36:05	10.13.77.49	172.10.0.9	6	46303	80	5	448
2013-04-03 13:38:26	2013-04-03 13:38:26	10.13.77.49	172.10.0.9	6	46715	80	5	448
2013-04-03 13:40:16	2013-04-03 13:40:16	10.13.77.49	172.10.0.9	6	46976	80	5	448
2013-04-03 13:40:55	2013-04-03 13:40:55	10.13.77.49	172.10.0.7	6	47044	80	5	448
2013-04-03 13:48:55	2013-04-03 13:48:55	10.13.77.49	172.10.0.7	6	48400	80	5	448
2013-04-03 13:52:28	2013-04-03 13:52:28	10.13.77.49	172.10.0.9	6	48919	80	5	448
2013-04-03 13:53:35	2013-04-03 13:53:35	10.13.77.49	172.10.0.7	6	49077	80	5	448
2013-04-03 13:55:53	2013-04-03 13:55:53	10.13.77.49	172.20.0.6	6	49415	80	5	448
2013-04-03 13:59:51	2013-04-03 13:59:51	10.13.77.49	172.20.0.6	6	50036	80	5	448
2013-04-03 14:01:35	2013-04-03 14:01:35	10.13.77.49	172.20.0.6	6	50325	80	5	448
2013-04-03 14:04:56	2013-04-03 14:04:56	10.13.77.49	172.10.0.9	6	50877	80	5	448
2013-04-03 14:05:54	2013-04-03 14:05:54	10.13.77.49	172.10.0.9	6	51055	80	5	448
2013-04-03 14:06:52	2013-04-03 14:06:52	10.13.77.49	172.10.0.9	6	51233	80	5	448
2013-04-03 14:09:35	2013-04-03 14:09:35	10.13.77.49	172.20.0.6	6	51573	80	5	448
2013-04-03 14:12:27	2013-04-03 14:12:27	10.13.77.49	172.20.0.6	6	51925	80	5	448
2013-04-03 14:15:37	2013-04-03 14:15:37	10.13.77.49	172.20.0.6	6	52471	80	5	448
2013-04-03 14:23:02	2013-04-03 14:23:02	10.13.77.49	172.20.0.6	6	53734	80	5	448
2013-04-03 14:24:37	2013-04-03 14:24:37	10.13.77.49	172.20.0.6	6	53986	80	5	448
2013-04-03 14:34:14	2013-04-03 14:34:14	10.13.77.49	172.20.0.6	6	55471	80	5	448
2013-04-03 14:35:18	2013-04-03 14:35:18	10.13.77.49	172.10.0.9	6	55586	80	5	448
2013-04-03 14:41:44	2013-04-03 14:41:44	10.13.77.49	172.10.0.7	6	56877	80	5	448
2013-04-03 14:48:53	2013-04-03 14:48:53	10.13.77.49	172.10.0.7	6	58126	80	5	448
2013-04-03 15:07:21	2013-04-03 15:07:21	10.13.77.49	172.20.0.6	6	60946	80	5	448
2013-04-03 15:08:17	2013-04-03 15:08:17	10.13.77.49	172.10.0.9	6	61039	80	5	448
2013-04-03 15:09:34	2013-04-03 15:09:34	10.13.77.49	172.10.0.9	6	61208	80	5	448
2013-04-03 15:11:37	2013-04-03 15:11:37	10.13.77.49	172.10.0.7	6	61447	80	5	448
2013-04-03 15:12:03	2013-04-03 15:12:03	10.13.77.49	172.20.0.6	6	61495	80	5	448
2013-04-03 15:12:38	2013-04-03 15:12:38	10.13.77.49	172.10.0.7	6	61550	80	5	448
2013-04-03 15:13:14	2013-04-03 15:13:14	10.13.77.49	172.10.0.9	6	61652	80	5	448
2013-04-03 15:13:58	2013-04-03 15:13:58	10.13.77.49	172.20.0.6	6	61812	80	5	448
2013-04-03 15:16:10	2013-04-03 15:16:10	10.13.77.49	172.20.0.6	6	62093	80	5	448
2013-04-03 15:30:56	2013-04-03 15:30:56	10.13.77.49	172.10.0.7	6	2323	80	5	448
2013-04-03 15:31:43	2013-04-03 15:31:43	10.13.77.49	172.10.0.9	6	2448	80	5	448
2013-04-03 15:42:06	2013-04-03 15:42:06	10.13.77.49	172.20.0.6	6	4040	80	5	448
2013-04-03 15:47:07	2013-04-03 15:47:07	10.13.77.49	172.20.0.6	6	4782	80	5	448
2013-04-03 15:47:40	2013-04-03 15:47:40	10.13.77.49	172.20.0.6	6	4857	80	5	448
2013-04-03 15:49:53	2013-04-03 15:49:53	10.13.77.49	172.10.0.7	6	5123	80	5	448
2013-04-03 15:51:13	2013-04-03 15:51:13	10.13.77.49	172.20.0.6	6	5301	80	5	448
2013-04-03 15:52:52	2013-04-03 15:52:52	10.13.77.49	172.10.0.7	6	5501	80	5	448
2013-04-03 16:02:50	2013-04-03 16:02:50	10.13.77.49	172.20.0.6	6	6913	80	5	448
2013-04-03 16:03:28	2013-04-03 16:03:28	10.13.77.49	172.20.0.6	6	7010	80	5	448
2013-04-03 16:07:58	2013-04-03 16:07:58	10.13.77.49	172.20.0.6	6	7626	80	5	448
2013-04-03 16:10:54	2013-04-03 16:10:54	10.13.77.49	172.10.0.9	6	8165	80	5	448
2013-04-03 16:12:09	2013-04-03 16:12:09	10.13.77.49	172.20.0.6	6	8309	80	5	448
2013-04-03 16:13:18	2013-04-03 16:13:18	10.13.77.49	172.20.0.6	6	8470	80	5	448
2013-04-03 16:14:00	2013-04-03 16:14:00	10.13.77.49	172.20.0.6	6	8575	80	5	448
2013-04-03 16:15:03	2013-04-03 16:15:03	10.13.77.49	172.10.0.9	6	8693	80	5	448
2013-04-03 16:15:48	2013-04-03 16:15:48	10.13.77.49	172.20.0.6	6	8794	80	5	448
2013-04-03 16:17:49	2013-04-03 16:17:49	10.13.77.49	172.10.0.9	6	9071	80	5	448
2013-04-03 16:18:26	2013-04-03 16:18:26	10.13.77.49	172.10.0.9	6	9170	80	5	448
2013-04-03 16:18:58	2013-04-03 16:18:58	10.13.77.49	172.20.0.6	6	9260	80	5	448
2013-04-03 16:20:59	2013-04-03 16:20:59	10.13.77.49	172.10.0.9	6	9553	80	5	448
2013-04-03 16:22:07	2013-04-03 16:22:07	10.13.77.49	172.10.0.9	6	9699	80	5	448
2013-04-03 16:26:27	2013-04-03 16:26:27	10.13.77.49	172.20.0.6	6	10409	80	5	448
2013-04-03 16:28:02	2013-04-03 16:28:02	10.13.77.49	172.20.0.6	6	10655	80	5	448
2013-04-03 16:32:49	2013-04-03 16:32:49	10.13.77.49	172.10.0.7	6	11421	80	5	448
2013-04-03 16:34:38	2013-04-03 16:34:38	10.13.77.49	172.10.0.9	6	11698	80	5	448
2013-04-03 16:37:06	2013-04-03 16:37:06	10.13.77.49	172.10.0.7	6	11982	80	5	448
2013-04-03 16:38:33	2013-04-03 16:38:33	10.13.77.49	172.10.0.7	6	12228	80	5	448
2013-04-03 16:39:43	2013-04-03 16:39:43	10.13.77.49	172.20.0.6	6	12398	80	5	448
2013-04-03 16:43:13	2013-04-03 16:43:13	10.13.77.49	172.10.0.7	6	12879	80	5	448
2013-04-03 16:44:28	2013-04-03 16:44:28	10.13.77.49	172.10.0.7	6	13054	80	5	448
2013-04-03 16:57:41	2013-04-03 16:57:41	10.13.77.49	172.10.0.7	6	15507	80	5	448
2013-04-03 16:59:47	2013-04-03 16:59:47	10.13.77.49	172.10.0.7	6	15842	80	5	448
2013-04-03 17:02:30	2013-04-03 17:02:30	10.13.77.49	172.10.0.7	6	16284	80	5	448
2013-04-03 17:05:35	2013-04-03 17:05:35	10.13.77.49	172.20.0.6	6	16699	80	5	448
2013-04-03 17:06:45	2013-04-03 17:06:45	10.13.77.49	172.10.0.7	6	16809	80	5	448
2013-04-03 17:10:47	2013-04-03 17:10:47	10.13.77.49	172.20.0.6	6	17431	80	5	448
2013-04-03 17:11:54	2013-04-03 17:11:54	10.13.77.49	172.20.0.6	6	17654	80	5	448
2013-04-03 17:12:59	2013-04-03 17:12:59	10.13.77.49	172.20.0.6	6	17892	80	5	448
2013-04-03 17:13:35	2013-04-03 17:13:35	10.13.77.49	172.10.0.9	6	17969	80	5	448
2013-04-03 17:14:06	2013-04-03 17:14:06	10.13.77.49	172.10.0.9	6	18041	80	5	448
2013-04-03 17:19:10	2013-04-03 17:19:10	10.13.77.49	172.10.0.7	6	19222	80	5	448
2013-04-03 17:19:40	2013-04-03 17:19:40	10.13.77.49	172.10.0.9	6	19303	80	5	448
2013-04-03 17:21:48	2013-04-03 17:21:48	10.13.77.49	172.10.0.9	6	19745	80	5	448
2013-04-03 17:23:20	2013-04-03 17:23:20	10.13.77.49	172.10.0.9	6	19985	80	5	448
2013-04-03 17:24:17	2013-04-03 17:24:17	10.13.77.49	172.20.0.6	6	20190	80	5	448
2013-04-03 17:29:11	2013-04-03 17:29:11	10.13.77.49	172.10.0.9	6	21031	80	5	448
2013-04-03 17:34:17	2013-04-03 17:34:17	10.13.77.49	172.10.0.9	6	21922	80	5	448
2013-04-03 17:37:55	2013-04-03 17:37:55	10.13.77.49	172.10.0.9	6	22483	80	5	448
2013-04-03 17:50:59	2013-04-03 17:50:59	10.13.77.49	172.10.0.9	6	24976	80	5	448
2013-04-03 17:54:34	2013-04-03 17:54:34	10.13.77.49	172.10.0.9	6	25745	80	5	448
2013-04-03 17:56:57	2013-04-03 17:56:57	10.13.77.49	172.20.0.6	6	26244	80	5	448
2013-04-03 17:58:26	2013-04-03 17:58:26	10.13.77.49	172.20.0.6	6	26507	80	5	448
2013-04-03 18:00:02	2013-04-03 18:00:02	10.13.77.49	172.10.0.7	6	26719	80	5	448
2013-04-03 18:01:26	2013-04-03 18:01:26	10.13.77.49	172.10.0.7	6	27004	80	5	448
2013-04-03 18:01:53	2013-04-03 18:01:53	10.13.77.49	172.20.0.6	6	27046	80	5	448
2013-04-03 18:03:59	2013-04-03 18:03:59	10.13.77.49	172.10.0.9	6	27349	80	5	448
2013-04-03 18:09:27	2013-04-03 18:09:27	10.13.77.49	172.10.0.9	6	28298	80	5	448
2013-04-03 18:14:09	2013-04-03 18:14:09	10.13.77.49	172.10.0.9	6	28877	80	5	448
2013-04-03 18:15:01	2013-04-03 18:15:01	10.13.77.49	172.20.0.6	6	29006	80	5	448
2013-04-03 18:18:47	2013-04-03 18:18:47	10.13.77.49	172.10.0.9	6	29536	80	5	448
2013-04-03 18:22:24	2013-04-03 18:22:24	10.13.77.49	172.20.0.6	6	30318	80	5	448
2013-04-03 18:23:18	2013-04-03 18:23:18	10.13.77.49	172.10.0.9	6	30541	80	5	448
2013-04-03 18:24:10	2013-04-03 18:24:10	10.13.77.49	172.10.0.9	6	30697	80	5	448
2013-04-03 18:31:24	2013-04-03 18:31:24	10.13.77.49	172.10.0.9	6	32063	80	5	448
2013-04-03 18:46:52	2013-04-03 18:46:52	10.13.77.49	172.20.0.6	6	34856	80	5	448
2013-04-03 18:47:29	2013-04-03 18:47:29	10.13.77.49	172.10.0.7	6	34952	80	5	448
2013-04-03 18:51:06	2013-04-03 18:51:06	10.13.77.49	172.10.0.9	6	35496	80	5	448
2013-04-03 18:53:09	2013-04-03 18:53:09	10.13.77.49	172.10.0.9	6	35795	80	5	448
2013-04-03 18:55:15	2013-04-03 18:55:15	10.13.77.49	172.10.0.9	6	36227	80	5	448
2013-04-03 18:57:07	2013-04-03 18:57:07	10.13.77.49	172.10.0.7	6	36448	80	5	448
2013-04-03 18:57:58	2013-04-03 18:57:58	10.13.77.49	172.20.0.6	6	36588	80	5	448
2013-04-03 19:01:26	2013-04-03 19:01:26	10.13.77.49	172.20.0.6	6	37284	80	5	448
2013-04-03 19:02:24	2013-04-03 19:02:24	10.13.77.49	172.20.0.6	6	37487	80	5	448
2013-04-03 19:06:31	2013-04-03 19:06:31	10.13.77.49	172.10.0.7	6	38237	80	5	448
2013-04-03 19:09:19	2013-04-03 19:09:19	10.13.77.49	172.10.0.9	6	39020	80	5	448
2013-04-03 19:10:35	2013-04-03 19:10:35	10.13.77.49	172.20.0.6	6	39349	80	5	448
2013-04-03 19:11:45	2013-04-03 19:11:45	10.13.77.49	172.20.0.6	6	39597	80	5	448
2013-04-03 19:20:18	2013-04-03 19:20:18	10.13.77.49	172.20.0.6	6	41759	80	5	448
2013-04-03 19:21:45	2013-04-03 19:21:45	10.13.77.49	172.10.0.9	6	42037	80	5	448
2013-04-03 19:22:25	2013-04-03 19:22:25	10.13.77.49	172.20.0.6	6	42155	80	5	448
2013-04-03 19:24:49	2013-04-03 19:24:49	10.13.77.49	172.20.0.6	6	42655	80	5	448
2013-04-03 19:25:14	2013-04-03 19:25:14	10.13.77.49	172.10.0.9	6	42759	80	5	448
2013-04-03 19:30:11	2013-04-03 19:30:11	10.13.77.49	172.10.0.9	6	43978	80	5	448
2013-04-03 19:35:49	2013-04-03 19:35:49	10.13.77.49	172.10.0.7	6	45149	80	5	448
2013-04-03 19:39:45	2013-04-03 19:39:45	10.13.77.49	172.10.0.7	6	45939	80	5	448
2013-04-03 19:40:03	2013-04-03 19:40:03	10.13.77.49	172.10.0.9	6	46002	80	5	448
2013-04-03 19:42:28	2013-04-03 19:42:28	10.13.77.49	172.10.0.7	6	46474	80	5	448
2013-04-03 19:43:02	2013-04-03 19:43:02	10.13.77.49	172.10.0.7	6	46587	80	5	448
2013-04-03 19:43:22	2013-04-03 19:43:22	10.13.77.49	172.20.0.6	6	46702	80	5	448
2013-04-03 19:44:14	2013-04-03 19:44:14	10.13.77.49	172.10.0.9	6	46877	80	5	448
2013-04-03 19:52:17	2013-04-03 19:52:17	10.13.77.49	172.20.0.6	6	48604	80	5	448
2013-04-03 19:53:06	2013-04-03 19:53:06	10.13.77.49	172.10.0.9	6	48684	80	5	448
2013-04-03 19:57:39	2013-04-03 19:57:39	10.13.77.49	172.10.0.9	6	49516	80	5	448
2013-04-03 19:58:33	2013-04-03 19:58:33	10.13.77.49	172.10.0.9	6	49700	80	5	448
2013-04-03 19:59:44	2013-04-03 19:59:44	10.13.77.49	172.20.0.6	6	49913	80	5	448
2013-04-03 20:02:14	2013-04-03 20:02:14	10.13.77.49	172.20.0.6	6	50409	80	5	448
2013-04-03 20:04:15	2013-04-03 20:04:15	10.13.77.49	172.20.0.6	6	50719	80	5	448
2013-04-03 20:04:37	2013-04-03 20:04:37	10.13.77.49	172.10.0.7	6	50783	80	5	448
2013-04-03 20:05:01	2013-04-03 20:05:01	10.13.77.49	172.20.0.6	6	50909	80	5	448
2013-04-03 20:05:30	2013-04-03 20:05:30	10.13.77.49	172.20.0.6	6	51057	80	5	448
2013-04-03 20:05:54	2013-04-03 20:05:54	10.13.77.49	172.10.0.9	6	51167	80	5	448
2013-04-03 20:19:41	2013-04-03 20:19:41	10.13.77.49	172.10.0.9	6	54462	80	5	448
2013-04-03 20:20:37	2013-04-03 20:20:37	10.13.77.49	172.10.0.9	6	54638	80	5	448
2013-04-03 20:21:33	2013-04-03 20:21:33	10.13.77.49	172.20.0.6	6	54855	80	5	448
