firstseen	lastseen	srcip	dstip	sport	dport	conns	maxpkts	avgpkts	maxbytes	avgbytes
2013-04-05 08:31:53	2013-04-05 08:31:53	172.10.1.104	10.199.250.2	4563	25643	1	45	45.0	2594	2594.0
2013-04-01 13:03:13	2013-04-01 13:03:13	172.10.1.104	10.199.250.2	4596	8096	1	45	45.0	2438	2438.0
2013-04-04 07:59:11	2013-04-04 07:59:11	172.10.1.104	10.199.250.2	4620	18764	1	14	14.0	764	764.0
2013-04-06 10:33:44	2013-04-06 10:33:44	172.10.1.104	10.199.250.2	4822	31321	1	18	18.0	980	980.0
2013-04-01 16:12:35	2013-04-01 16:12:35	172.10.1.104	10.199.250.2	4824	12899	1	31	31.0	1682	1682.0
2013-04-01 10:58:56	2013-04-01 10:58:56	172.10.1.104	10.199.250.2	4971	4940	1	43	43.0	2330	2330.0
2013-04-01 11:34:46	2013-04-01 11:34:46	172.10.1.104	10.199.250.2	4982	5841	1	30	30.0	1628	1628.0
2013-04-02 09:47:57	2013-04-02 09:47:57	172.10.1.105	10.199.250.2	1054	4560	1	51	51.0	2762	2762.0
2013-04-02 08:13:36	2013-04-02 08:13:36	172.10.1.105	10.199.250.2	1389	2158	1	14	14.0	764	764.0
2013-04-07 08:02:10	2013-04-07 08:02:10	172.10.1.105	10.199.250.2	1389	34018	1	35	35.0	2066	2066.0
2013-04-04 07:51:19	2013-04-04 07:51:19	172.10.1.105	10.199.250.2	1507	21	1	27	27.0	1630	1630.0
2013-04-06 07:27:22	2013-04-06 07:27:22	172.10.1.105	10.199.250.2	1567	26610	1	8	8.0	452	452.0
2013-04-05 07:49:14	2013-04-05 07:49:14	172.10.1.105	10.199.250.2	1672	24642	1	3	3.0	186	186.0
2013-04-03 08:03:30	2013-04-03 08:03:30	172.10.1.105	10.199.250.2	1765	14604	1	52	52.0	2816	2816.0
2013-04-02 07:40:40	2013-04-02 07:40:40	172.10.1.105	10.199.250.2	1786	1362	1	35	35.0	2042	2042.0
2013-04-05 09:02:46	2013-04-05 09:02:46	172.10.1.105	10.199.250.2	1911	26233	1	46	46.0	2744	2744.0
2013-04-06 09:24:32	2013-04-06 09:24:32	172.10.1.105	10.199.250.2	2122	29565	1	29	29.0	1574	1574.0
2013-04-07 07:32:33	2013-04-07 07:32:33	172.10.1.105	10.199.250.2	2140	33273	1	36	36.0	2024	2024.0
2013-04-02 14:31:03	2013-04-02 14:31:03	172.10.1.105	10.199.250.2	2184	11758	1	14	14.0	764	764.0
2013-04-02 08:17:10	2013-04-02 08:17:10	172.10.1.105	10.199.250.2	2374	2250	1	43	43.0	2330	2330.0
2013-04-02 09:40:26	2013-04-02 09:40:26	172.10.1.105	10.199.250.2	2494	4371	1	29	29.0	1574	1574.0
2013-04-01 08:35:01	2013-04-01 08:35:01	172.10.1.105	10.199.250.2	2694	1285	1	34	34.0	1844	1844.0
2013-04-02 08:06:32	2013-04-02 08:06:32	172.10.1.105	10.199.250.2	2749	21	1	95	95.0	5795	5795.0
2013-04-02 10:11:37	2013-04-02 10:11:37	172.10.1.105	10.199.250.2	3009	5164	1	29	29.0	1574	1574.0
2013-04-07 07:14:50	2013-04-07 07:14:50	172.10.1.105	10.199.250.2	3035	32861	1	57	57.0	3278	3278.0
2013-04-02 14:26:52	2013-04-02 14:26:52	172.10.1.105	10.199.250.2	3194	11651	1	14	14.0	764	764.0
2013-04-03 09:21:23	2013-04-03 09:21:23	172.10.1.105	10.199.250.2	3211	16578	1	14	14.0	764	764.0
2013-04-02 10:07:47	2013-04-02 10:07:47	172.10.1.105	10.199.250.2	3225	5065	1	29	29.0	1574	1574.0
2013-04-10 07:29:35	2013-04-10 07:29:35	172.10.1.105	10.199.250.2	3375	47089	1	14	14.0	764	764.0
2013-04-01 11:12:43	2013-04-01 11:12:43	172.10.1.105	10.199.250.2	3527	5279	1	53	53.0	2870	2870.0
2013-04-01 10:25:12	2013-04-01 10:25:12	172.10.1.105	10.199.250.2	3550	4071	1	27	27.0	1466	1466.0
2013-04-02 14:03:49	2013-04-02 14:03:49	172.10.1.105	10.199.250.2	3593	11063	1	33	33.0	1790	1790.0
2013-04-02 08:09:56	2013-04-02 08:09:56	172.10.1.105	10.199.250.2	3891	2068	1	14	14.0	764	764.0
2013-04-06 08:11:58	2013-04-06 08:11:58	172.10.1.105	10.199.250.2	3996	27730	1	45	45.0	2606	2606.0
2013-04-07 08:18:45	2013-04-07 08:18:45	172.10.1.105	10.199.250.2	4219	34443	1	46	46.0	2528	2528.0
2013-04-07 08:40:25	2013-04-07 08:40:25	172.10.1.105	10.199.250.2	4288	34941	1	15	15.0	842	842.0
2013-04-04 08:44:39	2013-04-04 08:44:39	172.10.1.105	10.199.250.2	4452	19894	1	3	3.0	186	186.0
2013-04-07 07:40:54	2013-04-07 07:40:54	172.10.1.105	10.199.250.2	4495	33483	1	51	51.0	3150	3150.0
2013-04-04 09:17:26	2013-04-04 09:17:26	172.10.1.105	10.199.250.2	4664	20720	1	57	57.0	3086	3086.0
2013-04-04 08:52:29	2013-04-04 08:52:29	172.10.1.105	10.199.250.2	4690	20085	1	14	14.0	764	764.0
2013-04-02 13:20:04	2013-04-02 13:20:04	172.10.1.105	10.199.250.2	4699	9960	1	14	14.0	764	764.0
2013-04-01 15:30:25	2013-04-01 15:30:25	172.10.1.105	10.199.250.2	4830	11839	1	30	30.0	1628	1628.0
2013-04-04 09:04:43	2013-04-04 09:04:43	172.10.1.105	10.199.250.2	4852	20400	1	39	39.0	2186	2186.0
2013-04-02 14:34:43	2013-04-02 14:34:43	172.10.1.106	10.199.250.2	1028	11854	1	14	14.0	764	764.0
2013-04-02 07:34:07	2013-04-02 07:34:07	172.10.1.106	10.199.250.2	1337	1168	1	18	18.0	1052	1052.0
2013-04-01 13:27:50	2013-04-01 13:27:50	172.10.1.106	10.199.250.2	1382	8719	1	37	37.0	2006	2006.0
2013-04-06 10:45:04	2013-04-06 10:45:04	172.10.1.106	10.199.250.2	1416	31605	1	29	29.0	1574	1574.0
2013-04-02 15:10:58	2013-04-02 15:10:58	172.10.1.106	10.199.250.2	1960	12770	1	48	48.0	2600	2600.0
2013-04-01 09:10:22	2013-04-01 09:10:22	172.10.1.106	10.199.250.2	2072	2170	1	14	14.0	764	764.0
2013-04-06 09:14:45	2013-04-06 09:14:45	172.10.1.106	10.199.250.2	2119	29324	1	29	29.0	1574	1574.0
2013-04-04 11:20:54	2013-04-04 11:20:54	172.10.1.106	10.199.250.2	2230	23858	1	30	30.0	1652	1652.0
2013-04-02 12:50:20	2013-04-02 12:50:20	172.10.1.106	10.199.250.2	2292	9201	1	14	14.0	764	764.0
2013-04-02 14:14:18	2013-04-02 14:14:18	172.10.1.106	10.199.250.2	2450	11332	1	14	14.0	764	764.0
2013-04-02 13:25:27	2013-04-02 13:25:27	172.10.1.106	10.199.250.2	2583	10089	1	35	35.0	1898	1898.0
2013-04-07 08:53:00	2013-04-07 08:53:00	172.10.1.106	10.199.250.2	2592	35307	1	14	14.0	764	764.0
2013-04-02 08:09:01	2013-04-02 08:09:01	172.10.1.106	10.199.250.2	2702	2044	1	14	14.0	764	764.0
2013-04-02 13:21:39	2013-04-02 13:21:39	172.10.1.106	10.199.250.2	2717	9994	1	38	38.0	2060	2060.0
2013-04-01 13:46:33	2013-04-01 13:46:33	172.10.1.106	10.199.250.2	3183	9192	1	38	38.0	2060	2060.0
2013-04-03 07:38:50	2013-04-03 07:38:50	172.10.1.106	10.199.250.2	3375	13977	1	29	29.0	1574	1574.0
2013-04-02 09:36:46	2013-04-02 09:36:46	172.10.1.106	10.199.250.2	3535	4283	1	29	29.0	1574	1574.0
2013-04-06 11:21:18	2013-04-06 11:21:18	172.10.1.106	10.199.250.2	3676	32510	1	50	50.0	3100	3100.0
2013-04-02 11:58:50	2013-04-02 11:58:50	172.10.1.106	10.199.250.2	3757	7895	1	50	50.0	2708	2708.0
2013-04-04 10:28:03	2013-04-04 10:28:03	172.10.1.106	10.199.250.2	3807	22518	1	14	14.0	764	764.0
2013-04-01 13:21:20	2013-04-01 13:21:20	172.10.1.106	10.199.250.2	3840	8553	1	35	35.0	1898	1898.0
2013-04-01 14:02:41	2013-04-01 14:02:41	172.10.1.106	10.199.250.2	3861	9603	1	30	30.0	1628	1628.0
2013-04-05 08:11:25	2013-04-05 08:11:25	172.10.1.106	10.199.250.2	3895	25217	1	55	55.0	3242	3242.0
2013-04-03 09:44:57	2013-04-03 09:44:57	172.10.1.106	10.199.250.2	3931	17180	1	29	29.0	1574	1574.0
2013-04-02 15:15:00	2013-04-02 15:15:00	172.10.1.106	10.199.250.2	4086	12870	1	30	30.0	1628	1628.0
2013-04-01 15:58:39	2013-04-01 15:58:39	172.10.1.106	10.199.250.2	4140	12546	1	48	48.0	2600	2600.0
2013-04-06 10:10:06	2013-04-06 10:10:06	172.10.1.106	10.199.250.2	4260	30723	1	35	35.0	1898	1898.0
2013-04-02 11:23:10	2013-04-02 11:23:10	172.10.1.106	10.199.250.2	4289	6982	1	46	46.0	2492	2492.0
2013-04-04 10:20:50	2013-04-04 10:20:50	172.10.1.106	10.199.250.2	4529	22330	1	38	38.0	2204	2204.0
2013-04-04 09:52:38	2013-04-04 09:52:38	172.10.1.106	10.199.250.2	4550	21616	1	59	59.0	3194	3194.0
2013-04-01 09:06:27	2013-04-01 09:06:27	172.10.1.106	10.199.250.2	4592	2071	1	43	43.0	2330	2330.0
2013-04-05 08:26:14	2013-04-05 08:26:14	172.10.1.106	10.199.250.2	4669	25550	1	55	55.0	3278	3278.0
2013-04-07 07:41:09	2013-04-07 07:41:09	172.10.1.106	10.199.250.2	4777	33488	1	4	4.0	224	224.0
2013-04-01 09:34:15	2013-04-01 09:34:15	172.10.1.106	10.199.250.2	4864	2774	1	30	30.0	1628	1628.0
2013-04-02 09:01:28	2013-04-02 09:01:28	172.10.1.107	10.199.250.2	1081	3388	1	29	29.0	1574	1574.0
2013-04-06 11:16:20	2013-04-06 11:16:20	172.10.1.107	10.199.250.2	1332	32390	1	37	37.0	2162	2162.0
2013-04-01 12:37:45	2013-04-01 12:37:45	172.10.1.107	10.199.250.2	1413	7442	1	30	30.0	1628	1628.0
2013-04-03 09:51:08	2013-04-03 09:51:08	172.10.1.107	10.199.250.2	1443	17330	1	31	31.0	1682	1682.0
2013-04-04 09:53:47	2013-04-04 09:53:47	172.10.1.107	10.199.250.2	1471	21646	1	29	29.0	1574	1574.0
2013-04-04 09:23:03	2013-04-04 09:23:03	172.10.1.107	10.199.250.2	1514	20862	1	39	39.0	2114	2114.0
2013-04-01 10:23:04	2013-04-01 10:23:04	172.10.1.107	10.199.250.2	1616	4020	1	14	14.0	764	764.0
2013-04-02 08:13:53	2013-04-02 08:13:53	172.10.1.107	10.199.250.2	1745	2172	1	14	14.0	764	764.0
2013-04-04 08:06:48	2013-04-04 08:06:48	172.10.1.107	10.199.250.2	1862	18948	1	14	14.0	764	764.0
2013-04-02 09:09:54	2013-04-02 09:09:54	172.10.1.107	10.199.250.2	1974	3605	1	14	14.0	764	764.0
2013-04-01 13:39:51	2013-04-01 13:39:51	172.10.1.107	10.199.250.2	2047	9019	1	36	36.0	1952	1952.0
2013-04-01 13:55:08	2013-04-01 13:55:08	172.10.1.107	10.199.250.2	2164	9415	1	37	37.0	2006	2006.0
2013-04-03 09:20:05	2013-04-03 09:20:05	172.10.1.107	10.199.250.2	2210	16548	1	14	14.0	764	764.0
2013-04-02 10:29:12	2013-04-02 10:29:12	172.10.1.107	10.199.250.2	2556	5615	1	51	51.0	2762	2762.0
2013-04-05 09:03:17	2013-04-05 09:03:17	172.10.1.107	10.199.250.2	2817	26288	1	48	48.0	2600	2600.0
2013-04-02 07:50:06	2013-04-02 07:50:06	172.10.1.107	10.199.250.2	2831	1581	1	29	29.0	1574	1574.0
2013-04-02 13:43:18	2013-04-02 13:43:18	172.10.1.107	10.199.250.2	3214	10543	1	53	53.0	2870	2870.0
2013-04-06 09:51:21	2013-04-06 09:51:21	172.10.1.107	10.199.250.2	3332	30240	1	39	39.0	2114	2114.0
2013-04-01 08:46:08	2013-04-01 08:46:08	172.10.1.107	10.199.250.2	3355	1573	1	33	33.0	1790	1790.0
2013-04-06 08:45:10	2013-04-06 08:45:10	172.10.1.107	10.199.250.2	3376	28561	1	45	45.0	2594	2594.0
2013-04-02 08:18:03	2013-04-02 08:18:03	172.10.1.107	10.199.250.2	3496	2278	1	43	43.0	2330	2330.0
2013-04-06 11:04:21	2013-04-06 11:04:21	172.10.1.107	10.199.250.2	3564	32093	1	14	14.0	764	764.0
2013-04-02 10:52:50	2013-04-02 10:52:50	172.10.1.107	10.199.250.2	3591	6218	1	40	40.0	2168	2168.0
2013-04-02 08:53:24	2013-04-02 08:53:24	172.10.1.107	10.199.250.2	3618	3185	1	30	30.0	1628	1628.0
2013-04-01 16:25:14	2013-04-01 16:25:14	172.10.1.107	10.199.250.2	3627	13220	1	43	43.0	2330	2330.0
2013-04-04 08:00:19	2013-04-04 08:00:19	172.10.1.107	10.199.250.2	3699	18728	1	45	45.0	2594	2594.0
2013-04-04 08:59:27	2013-04-04 08:59:27	172.10.1.107	10.199.250.2	3749	20265	1	43	43.0	2330	2330.0
2013-04-06 07:35:52	2013-04-06 07:35:52	172.10.1.107	10.199.250.2	3884	26826	1	33	33.0	1790	1790.0
2013-04-03 09:08:39	2013-04-03 09:08:39	172.10.1.107	10.199.250.2	3905	16257	1	42	42.0	2276	2276.0
2013-04-06 11:08:16	2013-04-06 11:08:16	172.10.1.107	10.199.250.2	3983	32190	1	33	33.0	1898	1898.0
2013-04-02 13:35:21	2013-04-02 13:35:21	172.10.1.107	10.199.250.2	4129	10348	1	36	36.0	1952	1952.0
2013-04-06 09:47:39	2013-04-06 09:47:39	172.10.1.107	10.199.250.2	4235	30147	1	38	38.0	2132	2132.0
2013-04-01 12:58:05	2013-04-01 12:58:05	172.10.1.107	10.199.250.2	4245	7967	1	38	38.0	2060	2060.0
2013-04-02 10:37:19	2013-04-02 10:37:19	172.10.1.107	10.199.250.2	4248	5822	1	14	14.0	764	764.0
2013-04-07 07:47:28	2013-04-07 07:47:28	172.10.1.107	10.199.250.2	4260	33665	1	39	39.0	2210	2210.0
2013-04-01 12:14:23	2013-04-01 12:14:23	172.10.1.107	10.199.250.2	4379	6846	1	41	41.0	2222	2222.0
2013-04-07 08:46:33	2013-04-07 08:46:33	172.10.1.107	10.199.250.2	4531	35146	1	46	46.0	2868	2868.0
2013-04-03 08:53:23	2013-04-03 08:53:23	172.10.1.107	10.199.250.2	4669	15865	1	35	35.0	1898	1898.0
2013-04-01 11:47:14	2013-04-01 11:47:14	172.10.1.107	10.199.250.2	4679	6159	1	35	35.0	1898	1898.0
2013-04-05 07:45:30	2013-04-05 07:45:30	172.10.1.107	10.199.250.2	4750	24550	1	37	37.0	2114	2114.0
2013-04-07 07:51:12	2013-04-07 07:51:12	172.10.1.107	10.199.250.2	4905	33758	1	31	31.0	1706	1706.0
2013-04-02 11:23:43	2013-04-02 11:23:43	172.10.1.107	10.199.250.2	4915	6997	1	42	42.0	2276	2276.0
2013-04-01 15:18:35	2013-04-01 15:18:35	172.10.1.107	10.199.250.2	4961	11538	1	30	30.0	1628	1628.0
2013-04-06 11:25:58	2013-04-06 11:25:58	172.10.1.108	10.199.250.2	1130	32621	1	32	32.0	1820	1820.0
2013-04-04 07:34:32	2013-04-04 07:34:32	172.10.1.108	10.199.250.2	1168	18141	1	3	3.0	186	186.0
2013-04-01 10:22:38	2013-04-01 10:22:38	172.10.1.108	10.199.250.2	1207	4008	1	30	30.0	1628	1628.0
2013-04-04 10:17:08	2013-04-04 10:17:08	172.10.1.108	10.199.250.2	1370	22238	1	30	30.0	1628	1628.0
2013-04-04 08:45:23	2013-04-04 08:45:23	172.10.1.108	10.199.250.2	1410	19918	1	14	14.0	764	764.0
2013-04-03 08:58:02	2013-04-03 08:58:02	172.10.1.108	10.199.250.2	1636	15990	1	14	14.0	764	764.0
2013-04-04 09:48:52	2013-04-04 09:48:52	172.10.1.108	10.199.250.2	1651	21519	1	44	44.0	2384	2384.0
2013-04-06 11:29:53	2013-04-06 11:29:53	172.10.1.108	10.199.250.2	1765	32718	1	57	57.0	3278	3278.0
2013-04-02 08:32:28	2013-04-02 08:32:28	172.10.1.108	10.199.250.2	1782	2644	1	14	14.0	764	764.0
2013-04-03 09:02:10	2013-04-03 09:02:10	172.10.1.108	10.199.250.2	1871	16094	1	42	42.0	2276	2276.0
2013-04-01 15:07:37	2013-04-01 15:07:37	172.10.1.108	10.199.250.2	1908	11257	1	30	30.0	1628	1628.0
2013-04-02 14:24:55	2013-04-02 14:24:55	172.10.1.108	10.199.250.2	1912	11601	1	42	42.0	2276	2276.0
2013-04-04 07:57:05	2013-04-04 07:57:05	172.10.1.108	10.199.250.2	1941	18685	1	46	46.0	2768	2768.0
2013-04-02 15:04:29	2013-04-02 15:04:29	172.10.1.108	10.199.250.2	1970	12602	1	14	14.0	764	764.0
2013-04-02 14:13:32	2013-04-02 14:13:32	172.10.1.108	10.199.250.2	1977	11314	1	46	46.0	2492	2492.0
2013-04-01 13:39:51	2013-04-01 13:39:51	172.10.1.108	10.199.250.2	2069	9020	1	35	35.0	1898	1898.0
2013-04-04 08:57:44	2013-04-04 08:57:44	172.10.1.108	10.199.250.2	2085	20224	1	14	14.0	764	764.0
2013-04-04 10:56:23	2013-04-04 10:56:23	172.10.1.108	10.199.250.2	2241	23236	1	59	59.0	3530	3530.0
2013-04-02 11:41:48	2013-04-02 11:41:48	172.10.1.108	10.199.250.2	2446	7458	1	29	29.0	1574	1574.0
2013-04-07 08:06:29	2013-04-07 08:06:29	172.10.1.108	10.199.250.2	2496	34132	1	14	14.0	764	764.0
2013-04-06 09:01:32	2013-04-06 09:01:32	172.10.1.108	10.199.250.2	2532	28984	1	42	42.0	2592	2592.0
2013-04-06 07:34:48	2013-04-06 07:34:48	172.10.1.108	10.199.250.2	2722	26775	1	3	3.0	186	186.0
2013-04-02 09:35:55	2013-04-02 09:35:55	172.10.1.108	10.199.250.2	2840	4253	1	44	44.0	2384	2384.0
2013-04-07 08:57:47	2013-04-07 08:57:47	172.10.1.108	10.199.250.2	3006	35431	1	40	40.0	2168	2168.0
2013-04-07 08:41:10	2013-04-07 08:41:10	172.10.1.108	10.199.250.2	3090	35005	1	40	40.0	2452	2452.0
2013-04-07 08:45:08	2013-04-07 08:45:08	172.10.1.108	10.199.250.2	3324	35104	1	41	41.0	2318	2318.0
2013-04-01 15:28:14	2013-04-01 15:28:14	172.10.1.108	10.199.250.2	3402	11779	1	14	14.0	764	764.0
2013-04-01 11:01:30	2013-04-01 11:01:30	172.10.1.108	10.199.250.2	3433	4995	1	34	34.0	1844	1844.0
2013-04-02 10:55:38	2013-04-02 10:55:38	172.10.1.108	10.199.250.2	3464	6284	1	14	14.0	764	764.0
2013-04-06 09:46:52	2013-04-06 09:46:52	172.10.1.108	10.199.250.2	3595	30132	1	31	31.0	1682	1682.0
2013-04-02 09:55:31	2013-04-02 09:55:31	172.10.1.108	10.199.250.2	3629	4751	1	29	29.0	1574	1574.0
2013-04-07 08:37:47	2013-04-07 08:37:47	172.10.1.108	10.199.250.2	3713	34925	1	55	55.0	3178	3178.0
2013-04-03 09:44:52	2013-04-03 09:44:52	172.10.1.108	10.199.250.2	3759	17173	1	3	3.0	186	186.0
2013-04-03 10:13:02	2013-04-03 10:13:02	172.10.1.108	10.199.250.2	3763	21	1	3	3.0	170	170.0
2013-04-02 14:10:06	2013-04-02 14:10:06	172.10.1.108	10.199.250.2	3800	11222	1	37	37.0	2006	2006.0
2013-04-02 13:19:19	2013-04-02 13:19:19	172.10.1.108	10.199.250.2	3856	9936	1	14	14.0	764	764.0
2013-04-05 08:49:35	2013-04-05 08:49:35	172.10.1.108	10.199.250.2	3870	25846	1	30	30.0	1628	1628.0
2013-04-01 12:11:21	2013-04-01 12:11:21	172.10.1.108	10.199.250.2	4204	6771	1	53	53.0	2870	2870.0
2013-04-04 08:29:44	2013-04-04 08:29:44	172.10.1.108	10.199.250.2	4279	19521	1	56	56.0	3316	3316.0
2013-04-02 12:07:04	2013-04-02 12:07:04	172.10.1.108	10.199.250.2	4602	8104	1	52	52.0	2816	2816.0
2013-04-02 15:08:56	2013-04-02 15:08:56	172.10.1.108	10.199.250.2	4627	12720	1	34	34.0	1844	1844.0
2013-04-01 14:59:45	2013-04-01 14:59:45	172.10.1.108	10.199.250.2	4673	11060	1	39	39.0	2114	2114.0
2013-04-01 16:19:40	2013-04-01 16:19:40	172.10.1.108	10.199.250.2	4906	13080	1	30	30.0	1628	1628.0
2013-04-06 09:08:42	2013-04-06 09:08:42	172.10.1.108	10.199.250.2	4978	29163	1	39	39.0	2114	2114.0
2013-04-04 08:03:00	2013-04-04 08:03:00	172.10.1.109	10.199.250.2	1133	18856	1	3	3.0	186	186.0
2013-04-02 09:12:48	2013-04-02 09:12:48	172.10.1.109	10.199.250.2	1171	3674	1	45	45.0	2438	2438.0
2013-04-04 10:21:36	2013-04-04 10:21:36	172.10.1.109	10.199.250.2	1238	22351	1	30	30.0	1628	1628.0
2013-04-04 10:25:26	2013-04-04 10:25:26	172.10.1.109	10.199.250.2	1238	22450	1	14	14.0	764	764.0
2013-04-04 09:53:41	2013-04-04 09:53:41	172.10.1.109	10.199.250.2	1335	21639	1	50	50.0	2708	2708.0
2013-04-03 09:19:00	2013-04-03 09:19:00	172.10.1.109	10.199.250.2	1378	16517	1	48	48.0	2600	2600.0
2013-04-05 07:46:03	2013-04-05 07:46:03	172.10.1.109	10.199.250.2	1393	24575	1	41	41.0	2390	2390.0
2013-04-03 07:15:29	2013-04-03 07:15:29	172.10.1.109	10.199.250.2	1397	13327	1	35	35.0	1898	1898.0
2013-04-07 07:22:46	2013-04-07 07:22:46	172.10.1.109	10.199.250.2	1445	33115	1	46	46.0	2672	2672.0
2013-04-02 14:13:02	2013-04-02 14:13:02	172.10.1.109	10.199.250.2	1649	11302	1	31	31.0	1682	1682.0
2013-04-02 08:26:14	2013-04-02 08:26:14	172.10.1.109	10.199.250.2	1678	2492	1	48	48.0	2600	2600.0
2013-04-01 13:51:46	2013-04-01 13:51:46	172.10.1.109	10.199.250.2	1742	9328	1	42	42.0	2276	2276.0
2013-04-04 08:45:48	2013-04-04 08:45:48	172.10.1.109	10.199.250.2	1830	19929	1	18	18.0	1028	1028.0
2013-04-04 09:09:56	2013-04-04 09:09:56	172.10.1.109	10.199.250.2	1910	20527	1	35	35.0	1898	1898.0
2013-04-01 15:37:31	2013-04-01 15:37:31	172.10.1.109	10.199.250.2	1993	12014	1	14	14.0	764	764.0
2013-04-02 15:04:36	2013-04-02 15:04:36	172.10.1.109	10.199.250.2	2045	12607	1	14	14.0	764	764.0
2013-04-01 10:37:33	2013-04-01 10:37:33	172.10.1.109	10.199.250.2	2055	4386	1	14	14.0	764	764.0
2013-04-01 12:21:17	2013-04-01 12:21:17	172.10.1.109	10.199.250.2	2055	7023	1	30	30.0	1628	1628.0
2013-04-03 08:45:48	2013-04-03 08:45:48	172.10.1.109	10.199.250.2	2109	21	1	1583	1583.0	96842	96842.0
2013-04-01 13:20:08	2013-04-01 13:20:08	172.10.1.109	10.199.250.2	2118	8526	1	30	30.0	1628	1628.0
2013-04-02 14:52:52	2013-04-02 14:52:52	172.10.1.109	10.199.250.2	2243	12310	1	29	29.0	1574	1574.0
2013-04-06 11:20:10	2013-04-06 11:20:10	172.10.1.109	10.199.250.2	2245	32480	1	14	14.0	764	764.0
2013-04-05 07:49:43	2013-04-05 07:49:43	172.10.1.109	10.199.250.2	2252	24667	1	47	47.0	2878	2878.0
2013-04-10 07:36:13	2013-04-10 07:36:13	172.10.1.109	10.199.250.2	2394	47238	1	55	55.0	2978	2978.0
2013-04-01 09:38:41	2013-04-01 09:38:41	172.10.1.109	10.199.250.2	2444	2884	1	15	15.0	818	818.0
2013-04-06 08:00:33	2013-04-06 08:00:33	172.10.1.109	10.199.250.2	2592	27438	1	43	43.0	2330	2330.0
2013-04-01 16:08:43	2013-04-01 16:08:43	172.10.1.109	10.199.250.2	2698	12803	1	48	48.0	2600	2600.0
2013-04-04 11:17:47	2013-04-04 11:17:47	172.10.1.109	10.199.250.2	2795	23773	1	38	38.0	2060	2060.0
2013-04-02 09:40:53	2013-04-02 09:40:53	172.10.1.109	10.199.250.2	2855	4390	1	29	29.0	1574	1574.0
2013-04-02 13:33:46	2013-04-02 13:33:46	172.10.1.109	10.199.250.2	2856	10299	1	14	14.0	764	764.0
2013-04-04 07:39:11	2013-04-04 07:39:11	172.10.1.109	10.199.250.2	2897	18271	1	43	43.0	2462	2462.0
2013-04-01 10:34:03	2013-04-01 10:34:03	172.10.1.109	10.199.250.2	3162	4296	1	30	30.0	1628	1628.0
2013-04-01 16:16:41	2013-04-01 16:16:41	172.10.1.109	10.199.250.2	3186	13002	1	49	49.0	2654	2654.0
2013-04-03 09:31:01	2013-04-03 09:31:01	172.10.1.109	10.199.250.2	3237	16821	1	31	31.0	1682	1682.0
2013-04-06 08:45:04	2013-04-06 08:45:04	172.10.1.109	10.199.250.2	3275	28558	1	33	33.0	1790	1790.0
2013-04-06 10:39:46	2013-04-06 10:39:46	172.10.1.109	10.199.250.2	3419	31465	1	41	41.0	2222	2222.0
2013-04-03 07:41:44	2013-04-03 07:41:44	172.10.1.109	10.199.250.2	3549	14034	1	14	14.0	764	764.0
2013-04-04 09:46:22	2013-04-04 09:46:22	172.10.1.109	10.199.250.2	3746	21454	1	48	48.0	2600	2600.0
2013-04-02 09:32:31	2013-04-02 09:32:31	172.10.1.109	10.199.250.2	3773	4174	1	14	14.0	764	764.0
2013-04-02 11:45:29	2013-04-02 11:45:29	172.10.1.109	10.199.250.2	3975	7551	1	48	48.0	2600	2600.0
2013-04-01 13:07:45	2013-04-01 13:07:45	172.10.1.109	10.199.250.2	4040	8209	1	35	35.0	1898	1898.0
2013-04-02 11:26:02	2013-04-02 11:26:02	172.10.1.109	10.199.250.2	4062	7059	1	35	35.0	1898	1898.0
2013-04-01 13:24:15	2013-04-01 13:24:15	172.10.1.109	10.199.250.2	4145	8626	1	30	30.0	1628	1628.0
2013-04-02 13:01:53	2013-04-02 13:01:53	172.10.1.109	10.199.250.2	4170	9489	1	30	30.0	1628	1628.0
2013-04-02 08:34:26	2013-04-02 08:34:26	172.10.1.109	10.199.250.2	4623	2700	1	46	46.0	2492	2492.0
2013-04-06 09:52:46	2013-04-06 09:52:46	172.10.1.109	10.199.250.2	4652	30277	1	34	34.0	1916	1916.0
2013-04-03 09:23:13	2013-04-03 09:23:13	172.10.1.109	10.199.250.2	4688	16624	1	62	62.0	3356	3356.0
2013-04-07 08:15:49	2013-04-07 08:15:49	172.10.1.109	10.199.250.2	4747	34361	1	37	37.0	2150	2150.0
2013-04-01 15:18:12	2013-04-01 15:18:12	172.10.1.109	10.199.250.2	4765	11528	1	7	7.0	386	386.0
2013-04-02 09:16:21	2013-04-02 09:16:21	172.10.1.109	10.199.250.2	4790	3760	1	30	30.0	1628	1628.0
2013-04-02 15:16:03	2013-04-02 15:16:03	172.10.1.109	10.199.250.2	4807	12899	1	38	38.0	2060	2060.0
2013-04-06 09:04:14	2013-04-06 09:04:14	172.10.1.109	10.199.250.2	4952	29050	1	39	39.0	2114	2114.0
2013-04-04 08:13:06	2013-04-04 08:13:06	172.10.1.110	10.199.250.2	1155	19088	1	54	54.0	3168	3168.0
2013-04-04 09:27:19	2013-04-04 09:27:19	172.10.1.110	10.199.250.2	1194	20975	1	41	41.0	2222	2222.0
2013-04-01 16:06:47	2013-04-01 16:06:47	172.10.1.110	10.199.250.2	1315	12751	1	38	38.0	2060	2060.0
